0,2727600
0.007,2708508.76
0.014,2689369.22
0.021,2670193.77
0.028,2650931.52
0.035,2631571.62
0.042,2612143.68
0.049,2592646.02
0.056,2573063.31
0.063,2553378.05
0.07,2533612.15
0.077,2513773.24
0.084,2493842.56
0.091,2473814.58
0.098,2453675.72
0.105,2433418.84
0.112,2413056.89
0.119,2392596.66
0.126,2372035.49
0.133,2351374.64
0.14,2330612.15
0.147,2309744.52
0.154,2288766.92
0.161,2267657.79
0.168,2246464.38
0.175,2225168.35
0.182,2203766.27
0.189,2182219.36
0.196,2160534.55
0.203,2138718.28
0.21,2116777.97
0.217,2094712.43
0.224,2072529.57
0.231,2050227.15
0.238,2027806.85
0.245,2005228.42
0.252,1982481.22
0.259,1959591.57
0.266,1936559.26
0.273,1913377.57
0.28,1890024.17
0.287,1866495.35
0.294,1842804.62
0.301,1818948.55
0.308,1794868.48
0.315,1770628.81
0.322,1746264.4
0.329,1721700
0.336,1696925.95
0.343,1671972.84
0.35,1646851.8
0.357,1621497.94
0.364,1595868.42
0.371,1570004.26
0.378,1543936.26
0.385,1517626.06
0.392,1491064.14
0.399,1464262.68
0.406,1437204.46
0.413,1409880.66
0.42,1382232.13
0.427,1354282.81
0.434,1326008.55
0.441,1297434.62
0.448,1268528.54
0.455,1239239
0.462,1209581.12
0.469,1179520.53
0.476,1149048.41
0.483,1118146.42
0.49,1086692.69
0.497,1054775.77
0.504,1022344.07
0.511,989316.95
0.518,955634
0.525,921324.62
0.532,886238.87
0.539,850350.64
0.546,813600.92
0.553,775837.74
0.56,737054.17
0.567,697090.26
0.574,655740.77
0.581,612928.91
0.588,568438.03
0.595,521953.13
0.602,473240.41
0.609,421965.62
0.616,367858.91
0.623,311043.76
0.63,251990.22
0.637,192408.67
0.644,135383.31
0.651,85293.06
0.658,46423.6
0.665,21566.11
0.672,9863.51
0.679,6162.631
0.686,5476.6681
0.693,5407.53148
0.7,0
